"sentence_id"	"label"	"text"
550	0	(BELL RINGING)
551	0	"... and, you can only do that through free enterprise."
552	0	"That's what we stand for, not socialism like Bernie Sanders, and increasingly Hillary Clinton."
553	0	(APPLAUSE)
554	0	"Governor Kasich, after the last presidential election the Republican party realized that in order to win the presidency it needed the support of latinos."
555	0	"Guidelines as to how to accomplish that were spelled out in an autopsy (ph) report that concluded, and I'm going to quote it, ""if hispanic Americans hear that the GOP doesn't want them in the United States they won't pay attention to our next sentence."""
556	0	"So, do you think that your fellow Republican candidates get it?"
557	0	"Well, I'm not going to talk about that."
558	0	"I mean, I've got to tell you, I was with this little 12-year-old girl, was at a town hall meeting, and she said, you know, I don't like all this yelling and screaming at the debates."
559	0	My mother's thinking I might not be able to watch the thing anymore.
560	0	"I think we ought to move beyond that, about what they think."
561	0	I'm going to tell you what I think.
562	0	My position on this whole immigration issue has been clear from the beginning.
563	0	I haven't changed anything with it.
564	0	"And, look, my view is, we need economic growth."
565	0	Everything starts with economic growth.
566	0	And how do you get it?
567	0	"Common sense regulations, lower taxes for both business and individuals, and, of course, a fiscal plan that balances the budget."
568	0	That gives you economic growth.
569	0	"I did it when I was in Washington, as the Budget Committee chairman, negotiating actually with Democrats, that gave us surpluses, economic growth, and the same thing in Ohio."
570	0	But here's the thing that I believe.
571	0	Economic growth is not an end unto itself.
572	0	We have to make sure that everybody has a sense that they can rise.
573	0	"Of course, our friends in the Hispanic community, our friends in the African-American community, the promise of America is that our system, when we follow the right formula, is going to give opportunity for everyone."
574	0	It's what Jack Kemp used to say.
575	0	"A rising tide lifts all boats, not just some boats, but all boats."
576	0	And you know what?
577	0	"With me and the Hispanic community, I think they like me."
578	0	"And I appreciate that, because I want them to have the same opportunity that I and my children and my wife and the people we love have had in this country."
579	0	It's time to solve problems.
580	0	(APPLAUSE)
581	0	"Dr. Carson, concerning this recommendation of the report, are you, as a candidate, getting it?"
582	0	I didn't hear the first part of the question?
583	0	"The first part of the question is, there was a report that recommended that in order to approach Hispanics and bring them to vote for the Republican Party, certain things needed to happen."
584	0	"And one of them was that they shouldn't feel like they were going to get kicked out of the United States, otherwise they wouldn't pay attention to one more sentence from candidates."
585	0	"OK, well, first of all, let me just mention that last year at the NALEO, the National Association for Latino Elected Officials, I was the only one of 17 Republican candidates to go there."
586	0	And the reason that I don't fear going to an organization like that is because the message that I give is the same message to every group.
587	0	"You know, this is America."
588	0	And we need to have policies that are -- that give liberty and justice to all people.
589	0	"And that's the way that I have fashioned virtually every policy, looking at that."
590	0	And I think that's the way the Republican Party generally thinks.
591	0	We don't pick and choose winners and losers.
592	0	We are compassionate.
593	0	But real compassion is providing people with a ladder of opportunity to climb up from a state of dependence and become part of the fabric of America.
594	0	"When we begin to emphasize that, I think we will attract everybody."
595	0	(APPLAUSE)
596	0	"Mr. Trump, it is common knowledge that the Hispanic vote is very important in this race."
597	0	You keep saying that Hispanics love you.
598	0	True.
599	0	(LAUGHTER)
600	0	"And, yes, you won the Hispanic vote in Nevada."
601	0	True.
602	0	But a brand new Telemundo poll says that three out of four Hispanics that vote nationwide have a negative opinion of you.
603	0	They don't like you.
604	0	Wouldn't that make you an unelectable...
605	0	No.
606	0	... candidate in a general election?
607	0	"First of all, I don't believe anything Telemundo says."
608	0	You used to say that you love...
609	0	(LAUGHTER)
610	0	Number one.
611	0	"Number two, I currently employ thousands of Hispanics, and over the years, I've employed tens of thousands of Hispanics."
612	0	They're incredible people.
613	0	"They know, and the reason I won in Nevada, not only won the big one, but I also won subs, like, as an example, I won with women."
614	0	I won with every single category.
615	0	"I won with men, I won with high-income, low-income, I won with Hispanics."
616	0	And I got 46 percent.
617	0	Nobody else was close.
618	0	"Because they know I'm going to bring jobs back from China, from Japan, from so many other places."
619	0	They get it.
620	0	They're incredible people.
621	0	They're incredible workers.
622	0	They get it.
623	0	And I've won many of the polls with Hispanics.
624	0	I didn't maybe win the Telemundo poll.
625	0	"But one thing I'm also going to do, I'm going to be getting -- bringing a lot of people in who are Democrats, who are independents, and you're seeing that with the polls, because if you look at anywhere, look at any of the elections, every single election, it has been record-setting."
626	0	"And the good news is, for the Republican Party, the Democrats are getting very poor numbers in terms of bringing them in."
627	0	We're getting record-setting numbers.
628	0	I think I have something to do with that.
629	0	We're getting record-setting numbers.
630	0	"And I won every one -- the three of them that I won, I won with record-setting numbers."
631	0	New people are coming into the Republican Party.
632	0	"We are building a new Republican Party, a lot of new people are coming in."
633	0	(APPLAUSE)
634	0	"For the record, you have said publicly that you loved Telemundo in the past."
635	0	But it is not just a Telemundo poll.
636	0	We have...
637	0	I love them.
638	0	I love them.
639	0	(APPLAUSE)
640	0	All right.
641	0	"Well, it's not the only poll."
642	0	They're fine.
643	0	Do you know what?
644	0	They're fine.
645	0	"Just last night -- let me -- let me finish, please."
646	0	"Just last night, The Washington Post showed that 80 percent of Hispanic voters in their polls have a negative view of you."
647	0	"And concerning the Nevada victory, allow me to explain that the poll in Nevada was based on a tiny sample, statistically insignificant of only about 100 -- let me finish please -- of 100 Hispanic Republicans in the state of Nevada."
648	0	Why did they take the poll?
649	0	Why did they...
650	0	(CROSSTALK)
651	0	I am making reference -- I am making reference to Hispanic voters nationwide in a general election.
652	0	"I'm just telling you, I'm doing very well with Hispanics."
653	0	"And by the way, I settled my suit, as you know, with Univision."
654	0	It was settled.
655	0	We're good friends now.
656	0	It was all settled up.
657	0	(LAUGHTER)
658	0	"Very happy, very happy."
659	0	Very good people.
660	0	I'm just telling you -- I'm just telling you that I will do really well with Hispanics.
661	0	I will do better than anybody on this stage.
662	0	"I have respect for the people on the stage, but I will do very well with Hispanics."
663	0	"But I'm telling you also, I'm bringing people, Democrats over and I'm bringing independents over, and we're building a much bigger, much stronger Republican Party."
664	0	"Mr. Trump, thank you."
665	0	"I want to turn our attention now to another critically important issue for the American people, the United States Supreme Court, where filling the vacancy left by the late Justice Antonin Scalia has become a major campaign issue."
666	0	"I want to bring in Salem Radio Network host, Hugh Hewitt."
667	0	Hugh?
668	0	"Thank you, Wolf."
669	0	"To me, it's the most important issue."
670	0	"I'll start with you, Senator Cruz."
671	0	Do you trust Mr. Trump to nominate conservative justices?
672	0	"Well, Hugh, I agree with you that it -- Justice Scalia's passing underscores the enormous gravity of this election."
673	0	Justice Scalia was someone I knew personally for 20 years; was privileged to be at his funeral this weekend.
674	0	"And with his passing, the court is now hanging in the balance."
675	0	We are one liberal justice away from a five-justice radical leftist majority that would undermine our religious liberty; that would undermine the right to life; and that would fundamentally erase the Second Amendment right to keep and bear arms from the Constitution.
676	0	"Now, I think the voters of Texas, the voters across Super Tuesday are assessing everyone standing on this -- this stage."
677	0	"In the past, Republican presidents always promise to nominate strict constitutionalists."
678	0	"So I'm certain if you took a survey, everyone would say they would do that."
679	0	"But the reality is, Democrats bat about 1,000."
680	0	Just about everyone they put on the court votes exactly as they want.
681	0	"Republicans have batted worse than 500, more than half of the people we put on the court have been a disaster."
682	0	"I've spent my whole life fighting to defend the Bill of Rights and the Constitution. I can tell you, for voters that care about life or marriage or religious liberty or the Second Amendment, they're asking the question ""Who do you know, beyond a shadow of a doubt, who do you know will nominate principled constitutionalists to the court?"""
683	0	"I give you my word, every justice I nominate will vigorously defend the Bill of Rights for my children and for yours."
684	0	(APPLAUSE)
685	0	"Mr. Trump, Senator Cruz mentioned the issue that keeps me up at night, which is religious liberty."
686	0	"Churches, Catholic and Christian colleges, Catholic adoption agencies -- all sorts of religious institutions fear that Hobby Lobby, if it's repealed, it was a five-four decision, they're going to have to bend their knee and provide morning-after pills."
687	0	"They fear that if Bob Jones is expanded, they will lose their tax exemption."
688	0	"Will you commit to voters tonight that religious liberty will be an absolute litmus test for anyone you appoint, not just to the Supreme Court, but to all courts?"
689	0	"Yes, I would."
690	0	And I've been there.
691	0	And I've been there very strongly.
692	0	"I do have to say something, and this is interesting and it's not anybody's fault."
693	0	It's not Ted's fault.
694	0	Justice Roberts was strongly recommended and pushed by Ted.
695	0	Justice Roberts gave us Obamacare.
696	0	Might as well be called Roberts-care.
697	0	"Two times of the Supreme Court, Justice Roberts approved something that he should have never raised his hand to approve."
698	0	And we ended up with Obamacare.
699	0	That is a rough thing.
700	0	And I know Ted feels badly about it.
701	0	And I think he probably still respects the judge.
702	0	But that judge has been a disaster in terms of everything we stand for because there is no way -- no way that he should have approved Obamacare.
703	0	"Now, with that being said, these are the things that happen."
704	0	"But Ted very, very strongly pushed Judge Roberts, and Justice Roberts gave us something that we don't want."
705	0	"Ted Cruz, Senator, the chief justice got Hobby Lobby right, but what do you make of Mr. Cruz's criticism?"
706	0	"Well, listen -- Donald knows that it was George W. Bush who appointed John Roberts."
707	0	"Yes, it's true, I supported the Republican nominee once he was made."
708	0	But I would not have nominated John Roberts.
709	0	"I would have nominated my former boss, Mike Luttig, who was the strongest proven conservative on the court of appeals."
710	0	"And I'll tell you, Hugh..."
711	0	(APPLAUSE)
712	0	"... you know, it's interesting now that Donald promises that he will appoint justices who -- who will defend religious liberty, but this is a man who, for 40 years, has given money to Jimmy Carter, to Joe Biden, to Hillary Clinton, to Chuck Schumer, to Harry Reid."
713	0	Nobody who supports far-left liberal Democrats who are fighting for judicial activists can possibly care about having principled constitutionalists on the court.
714	0	And what Donald has told us is he will go to Washington...
715	0	(BELL RINGS)
716	0	... and cut a deal.
717	0	Mr. Trump...
718	0	So that means on Supreme Court...
719	0	... can I...
720	0	"... he's going to look to cut a deal, rather than fight for someone who won't cut a deal on the Constitution, but will defend it faithfully."
721	0	(APPLAUSE)
722	0	Can I trust you on religious liberty?
723	0	"Well, let -- let me -- let me just say -- let me just say this."
724	0	"Look, I watched Ted -- and I respected it, but he gets nowhere -- stand on the Senate floor for a day or two days, and talk and talk and talk."
725	0	I watched the other senators laughing and smiling.
726	0	"And when Ted was totally exhausted, he left the Senate floor, and they went back to work."
727	0	OK?
728	0	We have to have somebody that's going to make deals.
729	0	It's wonderful to stand up for two days and do that.
730	0	"Now, Ted's been very critical -- I have a sister who's a brilliant..."
731	0	"Mr. Cruz, will you make a deal about religious liberty?"
732	0	... excuse me.
733	0	She's a brilliant judge.
734	0	He's been criticizing -- he's been criticizing my sister for signing a certain bill.
735	0	You know who else signed that bill?
736	0	"Justice Samuel Alito, a very conservative member of the Supreme Court, with my sister, signed that bill."
737	0	So I think that maybe we should get a little bit of an apology from Ted.
738	0	What do you think?
739	0	Let me -- Senator.
740	0	"Let me tell you right now, Donald, I will not apologize for a minute for defending the Constitution."
741	0	I will not apologize for defending the Bill of Rights.
742	0	(APPLAUSE)
743	0	"And I find it amazing that your answer to Hugh and to the American people is, on religious liberty, you can't have one of the these crazy zealots that actually believes in it."
744	0	You've got to be willing to cut a deal.
745	1	"And you know, there is a reason why, when Harry Reid was asked, of all the people on this stage, who does he want the most, who does he like the most, Harry Reid said Donald -- Donald Trump."
746	0	Why?
747	1	"Because Donald has supported him in the past, and he knows he can cut a deal with him."
748	0	(BELL RINGS)
749	0	"You know what, Donald..."
750	0	(CROSSTALK)
751	0	Senator Rubio.
752	0	"I don't want a Supreme Court justice that you cut a deal with Harry Reid to undermine religious liberty, because that same justice will also erase the Second Amendment from the Bill of Rights."
753	0	(APPLAUSE)
754	0	"When you say crazy zealot, are you talking about you?"
755	0	Crazy zealot -- give me a break.
756	0	"Senator Rubio, you've heard this exchange on religious liberty."
757	0	"You have said that religious liberty will trump even the ability of people to stay away from same-sex marriages, not provide flowers, not provide baked goods, et cetera."
758	0	Are you satisfied with this exchange on religious liberty?
759	0	"Well, I think you ask a very important question, because the issue here -- the next president of the United States has to fill this vacancy."
760	0	"Justice Scalia -- in the history of the republic, there has never been anyone better than him at standing for the principle that the Constitution is not a living and breathing document -- it is supposed to be applied as originally meant."
761	0	And the next president of the United States has to be someone that you can trust and believe in to appoint someone just as good as Scalia -- plus there may be at least two other vacancies.
762	0	"So you ask Mr. Trump to respond and say that he would, and he says that he would."
763	0	"But the bottom line is, if you look at his record over the last 25 or 30 years, on issue after issue, he has not been on our side."
764	0	"Now, if he's changed, we're always looking for converts into the conservative movement."
765	0	"But the bottom line is that, if (ph) you don't have a record there to look at and say, ""I feel at peace that when Donald Trump is president of the United States, he's going to be firmly on our side on these issues."""
766	0	"In fact, very recently, he was still defending Planned Parenthood."
767	0	He says he's not going to take sides in the Palestinians versus Israel.
768	0	These are concerning things.
769	0	"And so, yes, I have a doubt about whether Donald Trump, if he becomes president, will replace Justice Scalia with someone just like Justice Scalia."
770	0	Mr. Trump?
771	0	(APPLAUSE)
772	0	"Well, let -- let me just say -- let me just say, first of all, I have great respect for Justice Scalia."
773	0	I thought he was terrific.
774	0	"And if you talk about evolving, Ronald Reagan was a somewhat liberal Democrat."
775	0	"Ronald Reagan evolved into a somewhat strong conservative -- more importantly, he was a great president."
776	0	A great president.
777	0	"As far as Planned Parenthood is concerned, I'm pro-life."
778	0	"I'm totally against abortion, having to do with Planned Parenthood."
779	0	"But millions and millions of women -- cervical cancer, breast cancer -- are helped by Planned Parenthood."
780	0	"So you can say whatever you want, but they have millions of women going through Planned Parenthood that are helped greatly."
781	0	And I wouldn't fund it.
782	0	"I would defund it because of the abortion factor, which they say is 3 percent."
783	0	I don't know what percentage it is.
784	0	They say it's 3 percent.
785	0	"But I would defund it, because I'm pro-life."
786	0	But millions of women are helped by Planned Parenthood.
787	0	(APPLAUSE)
788	0	"Governor Kasich, back to religious liberty."
789	0	You've been a little bit less emphatic.
790	0	"You've said, same-sex couple approaches a cupcake maker, sell them a cupcake."
791	0	Can we trust you as much on religious liberty as the rest of these people?
792	0	"Well, you know, of course."
793	0	"I mean, if -- look, I was involved in just being a pioneer in a new church."
794	0	Religious institutions should be able to practice the religion that they believe in.
795	0	No question and no doubt about it.
796	0	"Now, in regard to same-sex marriage, I don't favor it."
797	0	"I've always favored traditional marriage, but, look, the court has ruled and I've moved on."
798	0	"And what I've said, Hugh, is that, look, where does it end?"
799	0	"If you're in the business of selling things, if you're not going to sell to somebody you don't agree with, OK, today I'm not going to sell to somebody who's gay, and tomorrow maybe I won't sell to somebody who's divorced."
800	0	"I mean, if you're in the business of commerce, conduct commerce."
801	0	That's my view.
802	0	"And if you don't agree with their lifestyle, say a prayer for them when they leave and hope they change their behavior."
803	0	"But when it comes to the religious institutions, they are in inviolate in my mind, and I would fight for those religious institutions."
804	0	"And look, I've appointed over a hundred judges as governor."
805	0	I even appointed adjudge to the Ohio Supreme Court.
806	0	And you know what they are?
807	0	They're conservatives.
808	0	Go check it out.
809	0	They are conservatives.
810	0	They don't make the law.
811	0	They interpret the law.
812	0	That's all they do.
813	0	And they stick by the Constitution.
814	0	So I will do that.
815	0	But let's just not get so narrow here as to gotcha this or that.
816	0	I think my position is clear.
817	0	"Dr. Carson, let me wrap it up with you."
818	0	Are their positions clear?
819	0	(APPLAUSE)
820	0	Are the positions you've heard clear about the First Amendment and the first freedom?
821	0	"Well, first of all, let me just add my praise to Justice Scalia."
822	0	I first met him when we got an honorary degree together a long time ago.
823	0	A tremendous wit and intellect.
824	0	"As far as religious freedom is concerned, one of the basic tenets of this nation, and I believe that the Constitution protects all of our rights."
825	0	And it gives people who believe in same-sex marriage the same rights as everybody else.
826	0	"But what we have to remember is even though everybody has the same rights, nobody get extra rights."
827	0	So nobody gets to redefine things for everybody else and then have them have to conform to it.
828	0	That's unfair.
829	0	And this is the responsibility of Congress to come back and correct what the Supreme Court has done.
830	0	That's why we have divided government.
831	0	"And we're going to have to encourage them to act in an appropriate way, or we will lose our religious freedom."
832	0	"And as president, I would go through and I would look at what a person's life has been."
833	0	What have they done in the past?
834	0	What kind of judgments have they made?
835	0	What kind of associations do they have?
836	0	That will tell you a lot more than an interview will tell you.
837	0	The fruit salad of their life is what I will look at.
838	0	"Thank you, Dr. Carson."
839	0	(APPLAUSE)
840	0	"All of you want to repeal and replace Obamacare, so let's talk about your plans, specific plans to replace it."
841	0	"I want to bring in our chief political correspondent, Dana Bash."
842	0	"Senator Rubio, you said yesterday, right here in Houston, that Mr. Trump thinks part of Obamacare is pretty good."
843	0	"So, he says he is going to repeal Obamacare."
844	0	Are you saying that you're worried he won't?
845	0	The individual mandate.
846	0	"He said he likes the individual mandate portion of it, which I don't believe that should be part of it."
847	0	That should not remain there.
848	0	I think here's what we need to replace it with.
849	0	We need to repeal Obamacare completely and replace it with a system that puts Americans in charge of their health care money again.
850	0	"If your employer wants to buy health insurance for you, they can continue to do so from any company in America they want to buy it from."
851	0	"Otherwise, your employers can provide you health care money, tax- free, not treated as income, and you can use that money only for health care, but you can use it to fund health care any way you want, fully fund a health savings account, the combination of a health savings account or a private plan from any company in any state in the country."
852	0	"And if you don't have that, then you will have a refundable tax credit that provides you health care money to buy your own health care coverage."
853	0	"And that, I think, is a much better approach than Obamacare, which, by the way, isn't just bad for health care, it's bad for our economy."
854	0	"It is a health care law that is basically forcing companies to lay people off, cut people's hours, move people to part-time."
855	0	"It is not just a bad health care law, it is a job-killing law."
856	0	And I will repeal it as president and we will replace it with something substantially better for all Americans.
857	0	(APPLAUSE)
858	0	"Mr. Trump, Senator Rubio just said that you support the individual mandate."
859	0	Would you respond?
860	0	"I just want to say, I agree with that 100 percent, except pre-existing conditions, I would absolutely get rid of Obamacare."
861	0	"We're going to have something much better, but pre-existing conditions, when I'm referring to that, and I was referring to that very strongly on the show with Anderson Cooper, I want to keep pre- existing conditions."
862	0	I think we need it.
863	0	I think it's a modern age.
864	0	And I think we have to have it.
865	0	(APPLAUSE)
866	0	"OK, so let's talk about pre-existing conditions."
867	0	What the insurance companies say is that the only way that they can cover people is to have a mandate requiring everybody purchase health insurance.
868	0	Are they wrong?
869	0	I think they're wrong 100 percent.
870	0	"What we need -- look, the insurance companies take care of the politicians."
871	0	The insurance companies get what they want.
872	0	We should have gotten rid of the lines around each state so we can have real competition.
873	0	"We thought that was gone, we thought those lines were going to be gone, so something happened at the last moment where Obamacare got approved, and all of that was thrown out the window."
874	0	"The reason is some of the people in the audience are insurance people, and insurance lobbyists, and special interests."
875	0	"They got -- I'm not going to point to these gentlemen, of course, they're part of the problem, other than Ben, in all fairness."
876	0	"And, actually, the Governor too, let's just talk about these too, OK?"
877	0	(LAUGHTER)
878	0	Because I don't think the Governor had too much to do with this.
879	0	"But, we should have gotten rid of the borders, we should have gotten rid of the lines around the state so there's great competition."
880	0	The insurance companies are making a fortune on every single thing they do.
881	1	I'm self-funding my campaign.
882	1	I'm the only one in either party self-funding my campaign.
883	0	I'm going to do what's right.
884	0	"We have to get rid of the lines around the states so that there's serious, serious competition."
885	0	"But, Mr. Trump..."
886	0	"... And, you're going to see -- excuse me."
887	0	"You're going to see preexisting conditions and everything else be part of it, but the price will be done, and the insurance companies can pay."
888	0	Right now they're making a fortune.
889	0	(APPLAUSE)
890	0	"But, just to be specific here, what you're saying is getting rid of the barriers between states, that is going to solve the problem..."
891	0	That's going to solve the problem.
892	0	"And, the insurance companies aren't going to say that, they want to keep it."
893	0	They want to say -- they say whatever they have to say to keep it the way it is.
894	0	"I know the insurance companies, they're friends of mine."
895	0	"The top guys, they're friends of mine."
896	0	"I shouldn't tell you guys, you'll say it's terrible, I have a conflict of interest."
897	0	"They're friends of mine, there's some right in the audience."
898	0	"One of them was just waving to me, he was laughing and smiling."
899	0	He's not laughing so much anymore.
900	0	Hi.
901	0	(APPLAUSE)
902	0	"Look, the insurance companies are making an absolute fortune."
903	0	"Yes, they will keep preexisting conditions, and that would be a great thing."
904	0	"Get rid of Obamacare, we'll come up with new plans."
905	0	"But, we should keep preexisting conditions."
906	0	"Dana, I was mentioned in his response, so if I may about the insurance companies..."
907	0	... Go ahead.
908	0	"You may not be aware of this, Donald, because you don't follow this stuff very closely, but here's what happened."
909	0	When they passed Obamacare they put a bailout fund in Obamacare.
910	0	"All these lobbyists you keep talking about, they put a bailout fund in the law that would allow public money to be used, taxpayer money, to bail out companies when they lost money."
911	0	"And, we led the effort and wiped out that bailout fund."
912	0	"The insurance companies are not in favor of me, they hate that."
913	0	They're suing that now to get that bailout money put back in.
914	0	"Here's what you didn't hear in that answer, and this is important guys, this is an important thing."
915	0	What is your plan?
916	0	"I understand the lines around the state, whatever that means."
917	0	This is not a game where you draw maps...
918	0	"... And, you don't know what it means..."
919	0	"... What is your plan, Mr. Trump?"
920	0	(APPLAUSE)
921	0	What is your plan on healthcare?
922	0	You don't know.
923	0	(inaudible)
924	0	The biggest problem...
925	0	(CROSSTALK)
926	0	... What's your plan...
927	0	"The biggest problem, I'll have you know..."
928	0	... What's your plan...
929	0	"... You know, I watched him meltdown two weeks ago with Chris Christie."
930	0	"I got to tell you, the biggest problem he's got is he really doesn't know about the lines."
931	0	"The biggest thing we've got, and the reason we've got no competition, is because we have lines around the state, and you have essentially...."
932	0	"... We already mentioned that (inaudible) plan, I know what that is, but what else is part of your plan..."
933	0	... You don't know much...
934	0	"So, you're only thing is to get rid of the lines around the states."
935	0	What else is part of your healthcare plan...
936	0	The lines around the states...
937	0	... That's your only plan...
938	0	"... and, it was almost done -- not now..."
939	0	"... Alright, (inaudible)..."
940	0	Excuse me.
941	0	Excuse me.
942	0	... His plan.
943	0	That was the plan...
944	0	"... You get rid of the lines, it brings in competition."
945	0	"So, instead of having one insurance company taking care of New York, or Texas, you'll have many."
946	0	"They'll compete, and it'll be a beautiful thing."
947	0	Alright...
948	0	(APPLAUSE)
949	0	"So, that's the only part of the plan?"
950	0	Just the lines?
951	0	(inaudible)
952	0	The nice part of the plan -- you'll have many different plans.
953	0	"You'll have competition, you'll have so many different plans."
954	0	Now he's repeating himself.
955	0	"No, no, no."
956	0	(LAUGHTER)
957	0	(APPLAUSE)
958	0	(CHEERING)
959	0	(inaudible)
960	0	(inaudible)
961	0	(CHEERING)
962	0	(inaudible) I watched him repeat himself five times four weeks ago...
963	0	I just watched you repeat yourself five times five seconds ago...
964	0	(APPLAUSE)
965	0	"I watched him meltdown on the stage like that, I've never seen it in anybody..."
966	0	... Let's stay focused on the subject...
967	0	I thought he came out of the swimming pool...
968	0	"I see him repeat himself every night, he says five things, everyone's dumb, he's gonna make America great again..."
969	0	Senator Rubio...
970	0	"... We're going to win, win win, he's winning in the polls..."
971	0	"Senator Rubio, please."
972	0	... And the lines around the state.
973	0	(APPLAUSE)
974	0	... Every night.
975	0	Senator Rubio.
976	0	(CHEERING)
977	0	"I tell the truth, I tell the truth."
978	0	"Senator Rubio, you will have time to respond if you would just let Mr. Trump respond to what you've just posed to him..."
979	0	"... Yeah, he's going to give us his plan now, right?"
980	0	OK...
981	0	If you could talk a little bit more about your plan.
982	0	I know you talked about...
983	0	... We're going to have many different plans because...
984	0	... Can you be a little specific...
985	0	... competition...
986	0	He's done it again.
987	0	(CHEERING)
988	0	(APPLAUSE)
989	0	"There is going to be competition among all of the states, and the insurance companies."
990	0	"They're going to have many, many different plans."
991	0	Is there anything else you would like to add to that...
992	0	"No, there's nothing to add."
993	0	(CHEERING)
994	0	(APPLAUSE)
995	0	What is to add?
996	0	Thank you.
997	0	Thank you both.
998	0	Alright.
999	0	"Governor Kasich, you've said it is, quote, ""Un American to deny someone health insurance if they have a preexisting condition."""
1000	0	Would you leave the individual mandate in place requiring all Americans to purchase insurance?
1001	0	"No, I wouldn't."
1002	0	And -- but that doesn't matter when it comes to the issue of preexisting conditions.
1003	0	"You don't want any American to lose their house, everything they've saved, because they get sick."
1004	0	"Now, I think it is more complicated than what we've heard here tonight."
1005	0	We're actually running significant health reform in my state.
1006	0	I would repeal Obamacare for a variety of reasons.
1007	0	"I would take some of the federal resources, combine it with the freed-up Medicaid program, which I would send back to the states, and cover the people who are currently the working poor because we don't want to have tens of millions of Americans losing their health insurance."
1008	0	And then we're driving towards total transparency.
1009	0	"If any of you here ever get a hospital bill, it's easier to interpret the Dead Sea scrolls than to understand your hospital bill."
1010	0	The fact is what we need is transparency with hospitals and with the providers.
1011	0	And I'll tell you what we will do.
1012	0	We are actually going to make payments to physicians and to hospitals who actually deliver healthcare with great quality at low prices.
1013	0	We actually are going to make the market work.
1014	0	"Governor, let me just go back to the original question about the individual mandate."
1015	0	"In 1994 when you were in Congress, you proposed a plan requiring an individual mandate."
1016	0	So what changed?
1017	0	"Well, Dana, the Heritage Foundation had this position as well."
1018	0	"And when I look at it, I don't think it's tenable."
1019	0	And we don't need to do that.
1020	0	"Again, I'm telling you that we are going to -- we have a proposal, a plan that we're enacting now that says if you are a hospital or a doctor and you're providing very high quality at lower prices, below the midpoint -- some charge high, some charge low."
1021	0	"If you are below the midpoint, we are going to give you a financial reward for allowing you to provide services that result in high quality for our people at lower pricess."
1022	0	That is the way in which we are going to damp down the rising costs of healthcare.
1023	0	"Because if you think about your own deductibles today, they're going higher, higher and higher."
1024	0	And you know what?
1025	0	"At some point, people can't afford it."
1026	0	Our plan will work.
1027	0	It uses the market.
1028	0	It uses transparency.
1029	0	It gets the patient in the middle.
1030	0	And guess what?
1031	0	"We're actually doing it in my state, the seventh-largest state in the country."
1032	0	"And if this will go -- this will go national, we will get our hands on healthcare where you will know what's going on."
1033	0	"We will pay for quality, lower prices, and we will begin to see healthcare become affordable in America and where people will also be able to have health insurance, even if they have a preexisting condition."
1034	0	"We don't want to throw millions of people out into the cold and not have the health insurance, Dana."
1035	0	So that's really what we're doing.
1036	0	This is not a theory.
1037	0	This is what we are actually doing in our state.
1038	0	We will begin payments next year based on episodes that we have in our lives.
1039	0	"If our primary care physicians keep us healthy for a year, with really high quality, guess what?"
1040	0	They will get a financial reward.
1041	0	Our primary care physicians need help.
1042	0	They need support.
1043	0	We're losing them.
1044	0	This will allow them to get a reward for doing a great job.
1045	0	"Governor Kasich, thank you."
1046	0	Thank you.
1047	0	(APPLAUSE)
1048	0	"Dr. Carson, you have dealt with the sickest of patients."
1049	0	You support covering preexisting conditions.
1050	0	"How would you change Obamacare, but maintain that coverage?"
1051	0	"Well, first of all, healthcare is not a right."
1052	0	"But I do believe it is a responsibility for a responsible society, and we are that."
1053	0	We spend almost twice as much per capita on healthcare as many other nations who have actually much better access than we do.
1054	0	"I propose a system in which we use health empowerment accounts, which are like a health savings account with no bureaucrats."
1055	0	And we give it to everybody from birth until death.
1056	0	They can pass it on when they die.
1057	0	We pay for it with the same dollars that we pay for traditional healthcare with.
1058	0	We give people the ability to shift money within their health empowerment account within their family.
1059	0	"So dad's $500 short, mom can give it to him or a cousin or uncle."
1060	0	And it makes every family their own insurance carrier with no middle man.
1061	0	It gives you enormous flexibility.
1062	0	"And also, you know, if Uncle Joe is smoking like a chimney, everybody's going to hide his cigarettes because they're all interested in what's going on there."
1063	0	"Also, the -- your catastrophic healthcare is going to cost a lot less money now because the only thing coming out of that is catastrophic healthcare."
1064	0	"So, it's like a homeowners policy with a large deductible, versus a homeowners policy where you want every scratch covered."
1065	0	"One costs $1,500 a year; one costs $10,000 a year."
1066	0	"You can buy the $1,500 one."
1067	0	That will take care of 75 percent of the people.
1068	0	"The people who are indigent, how do we take care of them now?"
1069	0	Medicaid.
1070	0	What's the Medicaid budget?
1071	0	"Almost $500 billion; almost 80 million people participate, which is way too many, and that will get a lot better when we fix the economy, which I hope we get a chance to talk about."
1072	0	But do the math.
1073	0	"Over $5,000 for each man, woman and child, and all -- they will have a lot more flexibility."
1074	0	What could you buy with that?
1075	0	A concierge practice.
1076	0	Thank you.
1077	0	And you could still have thousands of dollars left over.
1078	0	"And let me just finish, because I don't get to talk that much."
1079	0	"And, you know, let's..."
1080	0	(APPLAUSE)
1081	0	... you can have the money that's left over to buy your catastrophic insurance.
1082	0	"But most importantly, we give them a menu, just like we do in Medicare Part C, and they have the choices that will allow them not only to have catastrophic health care, but drug care and everything else."
1083	0	"It will be such a good program that nobody will want Obamacare after that, and that's probably the best way do it, although if anybody still did, I would still de-fund it."
1084	0	Thank you.
1085	0	(APPLAUSE)
